Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,CheckedCredibilityAssessment,RejectionLetter,BKRAssessment,LoanOffer,PickedUp,EVAAssessment,InitialPayment,AcceptedOffer,CredibilityAssessment,LoanActivation,LoanDetails
1543480200010,return documents to client,Rafael,2018/11/29 16:28:10,2018/11/29 16:38:14,,,,,,,,,,,
1543480200010,end,,2018/11/29 16:38:14,2018/11/29 16:38:14,,,,,,,,,,,
1543480200008,after one hour 2,,2018/11/29 16:47:00,2018/11/29 16:47:00,,,,,,,,,,,
1543480200013,after one hour 2,,2018/11/29 16:47:39,2018/11/29 16:47:39,,,,,,,,,,,
1543480200013,remind client,Murray,2018/11/29 16:47:39,2018/11/29 16:52:45,,,,,,,,,,,
1543480200008,remind client,Ismael,2018/11/29 16:47:00,2018/11/29 16:53:33,,,,,,,,,,,
1543480200013,receive accepted offer,,2018/11/29 16:57:48,2018/11/29 16:57:48,,,,,,,,received,,,
1543480200013,activate loan application,Murray,2018/11/29 16:57:48,2018/11/29 17:07:36,,,,,,,,,,completed,
1543480200013,send welcome letter,Rafael,2018/11/29 16:57:48,2018/11/29 17:07:52,,,,,,,,,,,
1543480200013,validate loan activation,Murray,2018/11/29 17:07:36,2018/11/29 17:12:30,,,,,,,,,,,
1543480200011,after one hour 2,,2018/11/29 17:19:16,2018/11/29 17:19:16,,,,,,,,,,,
1543480200013,execute initial payment,Murray,2018/11/29 17:12:30,2018/11/29 17:26:58,,,,,,,completed,,,,
1543480200011,remind client,Ismael,2018/11/29 17:19:16,2018/11/29 17:27:29,,,,,,,,,,,
1543480200013,return documents to client,Rafael,2018/11/29 17:26:58,2018/11/29 17:38:29,,,,,,,,,,,
1543480200013,end,,2018/11/29 17:38:29,2018/11/29 17:38:29,,,,,,,,,,,
1543480200008,after one hour 2,,2018/11/29 17:53:33,2018/11/29 17:53:33,,,,,,,,,,,
1543480200011,receive accepted offer,,2018/11/29 18:25:34,2018/11/29 18:25:34,,,,,,,,received,,,
1543480200011,send welcome letter,Rafael,2018/11/29 18:25:34,2018/11/29 18:32:40,,,,,,,,,,,
1543480200011,activate loan application,Murray,2018/11/29 18:25:34,2018/11/29 18:32:42,,,,,,,,,,completed,
1543480200011,validate loan activation,Murray,2018/11/29 18:32:42,2018/11/29 18:35:28,,,,,,,,,,,
1543480200011,execute initial payment,Murray,2018/11/29 18:35:28,2018/11/29 18:44:14,,,,,,,completed,,,,
1543480200008,receive accepted offer,,2018/11/29 18:49:50,2018/11/29 18:49:50,,,,,,,,received,,,
1543480200011,return documents to client,Rafael,2018/11/29 18:44:14,2018/11/29 18:51:42,,,,,,,,,,,
1543480200011,end,,2018/11/29 18:51:42,2018/11/29 18:51:42,,,,,,,,,,,
1543566600000,perform BKR check,Frank,2018/11/30 10:22:51,2018/11/30 10:27:01,,,accepted,,,,,,,,
1543566600000,perform EVA check,Minh,2018/11/30 10:22:51,2018/11/30 10:28:08,,,,,,accepted,,,,,
1543566600001,perform EVA check,Mose,2018/11/30 10:23:59,2018/11/30 10:28:46,,,,,,accepted,,,,,
1543566600001,perform BKR check,Murray,2018/11/30 10:23:59,2018/11/30 10:29:00,,,accepted,,,,,,,,
1543566600000,perform credibility check,Frank,2018/11/30 10:28:08,2018/11/30 10:34:28,,,,,,,,,accepted,,
1543566600001,perform credibility check,Minh,2018/11/30 10:29:00,2018/11/30 10:35:01,,,,,,,,,accepted,,
1543566600002,perform BKR check,Mose,2018/11/30 10:34:37,2018/11/30 10:38:45,,,accepted,,,,,,,,
1543566600002,perform EVA check,Frank,2018/11/30 10:34:37,2018/11/30 10:41:55,,,,,,accepted,,,,,
1543566600001,confirm credibility check,Mose,2018/11/30 10:38:45,2018/11/30 10:44:06,rejected,,,,,,,,,,
1543566600000,confirm credibility check,Murray,2018/11/30 10:34:28,2018/11/30 10:44:11,accepted,,,,,,,,,,
1543566600002,perform credibility check,Frank,2018/11/30 10:41:55,2018/11/30 10:46:24,,,,,,,,,accepted,,
1543566600003,perform EVA check,Minh,2018/11/30 10:42:57,2018/11/30 10:46:59,,,,,,accepted,,,,,
1543566600000,call client to complement information,Ismael,2018/11/30 10:44:11,2018/11/30 10:49:40,,,,,pickedup,,,,,,
1543566600003,perform BKR check,Mose,2018/11/30 10:44:06,2018/11/30 10:50:15,,,accepted,,,,,,,,
1543566600001,send rejection letter,Rafael,2018/11/30 10:44:06,2018/11/30 10:51:32,,sent,,,,,,,,,
1543566600001,end,,2018/11/30 10:51:32,2018/11/30 10:51:32,,,,,,,,,,,
1543566600002,confirm credibility check,Murray,2018/11/30 10:46:24,2018/11/30 10:52:01,accepted,,,,,,,,,,
1543566600002,call client to complement information,Murray,2018/11/30 10:52:01,2018/11/30 10:55:13,,,,,pickedup,,,,,,
1543566600003,perform credibility check,Frank,2018/11/30 10:50:15,2018/11/30 10:56:31,,,,,,,,,accepted,,
1543566600003,confirm credibility check,Mose,2018/11/30 10:56:31,2018/11/30 11:03:11,accepted,,,,,,,,,,
1543566600000,create loan offer,Ismael,2018/11/30 10:49:40,2018/11/30 11:03:22,,,,created,,,,,,,
1543566600003,call client to complement information,Mose,2018/11/30 11:03:11,2018/11/30 11:09:10,,,,,notpickedup,,,,,,
1543566600000,send loan offer,Ismael,2018/11/30 11:03:22,2018/11/30 11:10:11,,,,,,,,,,,
1543566600002,create loan offer,Murray,2018/11/30 10:55:13,2018/11/30 11:16:24,,,,created,,,,,,,
1543566600002,send loan offer,Ismael,2018/11/30 11:16:24,2018/11/30 11:19:57,,,,,,,,,,,
1543566600004,perform EVA check,Frank,2018/11/30 11:24:19,2018/11/30 11:29:01,,,,,,accepted,,,,,
1543566600004,perform BKR check,Minh,2018/11/30 11:24:19,2018/11/30 11:29:25,,,accepted,,,,,,,,
1543566600004,perform credibility check,Frank,2018/11/30 11:29:25,2018/11/30 11:34:08,,,,,,,,,accepted,,
1543566600004,confirm credibility check,Murray,2018/11/30 11:34:08,2018/11/30 11:42:02,accepted,,,,,,,,,,
1543566600004,call client to complement information,Ismael,2018/11/30 11:42:02,2018/11/30 11:46:53,,,,,pickedup,,,,,,
1543566600004,create loan offer,Ismael,2018/11/30 11:46:53,2018/11/30 12:00:49,,,,created,,,,,,,
1543566600004,send loan offer,Ismael,2018/11/30 12:00:49,2018/11/30 12:04:20,,,,,,,,,,,
1543566600005,perform EVA check,Frank,2018/11/30 12:05:35,2018/11/30 12:09:16,,,,,,accepted,,,,,
1543566600000,after one hour 2,,2018/11/30 12:10:11,2018/11/30 12:10:11,,,,,,,,,,,
1543566600005,perform BKR check,Minh,2018/11/30 12:05:35,2018/11/30 12:10:41,,,accepted,,,,,,,,
1543566600003,after one hour 2,,2018/11/30 12:12:00,2018/11/30 12:12:00,,,,,,,,,,,
1543566600000,remind client,Ismael,2018/11/30 12:10:11,2018/11/30 12:12:44,,,,,,,,,,,
1543566600005,perform credibility check,Frank,2018/11/30 12:10:41,2018/11/30 12:16:56,,,,,,,,,accepted,,
1543566600002,after one hour 2,,2018/11/30 12:19:57,2018/11/30 12:19:57,,,,,,,,,,,
1543566600003,call client to complement information,Murray,2018/11/30 12:12:00,2018/11/30 12:22:55,,,,,pickedup,,,,,,
1543566600002,remind client,Ismael,2018/11/30 12:19:57,2018/11/30 12:23:21,,,,,,,,,,,
1543566600005,confirm credibility check,Mose,2018/11/30 12:16:56,2018/11/30 12:25:03,accepted,,,,,,,,,,
1543566600005,call client to complement information,Ismael,2018/11/30 12:25:03,2018/11/30 12:29:13,,,,,pickedup,,,,,,
1543566600003,create loan offer,Murray,2018/11/30 12:22:55,2018/11/30 12:49:49,,,,created,,,,,,,
1543566600005,create loan offer,Ismael,2018/11/30 12:29:13,2018/11/30 12:50:32,,,,created,,,,,,,
1543566600002,receive accepted offer,,2018/11/30 12:54:03,2018/11/30 12:54:03,,,,,,,,received,,,
1543566600003,send loan offer,Murray,2018/11/30 12:49:49,2018/11/30 12:54:55,,,,,,,,,,,
1543566600005,send loan offer,Ismael,2018/11/30 12:50:32,2018/11/30 12:57:27,,,,,,,,,,,
1543566600003,remind client,Murray,2018/11/30 12:54:55,2018/11/30 12:57:56,,,,,,,,,,,
1543566600005,check loan offer,Ismael,2018/11/30 12:57:27,2018/11/30 13:01:02,,,,,,,,,,,
1543566600002,activate loan application,Minh,2018/11/30 12:54:03,2018/11/30 13:03:01,,,,,,,,,,completed,
1543566600004,after one hour 2,,2018/11/30 13:04:20,2018/11/30 13:04:20,,,,,,,,,,,
1543566600002,send welcome letter,Rafael,2018/11/30 12:54:03,2018/11/30 13:04:23,,,,,,,,,,,
1543566600002,validate loan activation,Murray,2018/11/30 13:03:01,2018/11/30 13:07:11,,,,,,,,,,,
1543566600004,remind client,Ismael,2018/11/30 13:04:20,2018/11/30 13:09:01,,,,,,,,,,,
1543566600006,perform BKR check,Minh,2018/11/30 13:08:15,2018/11/30 13:11:18,,,accepted,,,,,,,,
1543566600002,execute initial payment,Murray,2018/11/30 13:07:11,2018/11/30 13:12:25,,,,,,,completed,,,,
1543566600000,after one hour 2,,2018/11/30 13:12:44,2018/11/30 13:12:44,,,,,,,,,,,
1543566600006,perform EVA check,Frank,2018/11/30 13:08:15,2018/11/30 13:13:44,,,,,,accepted,,,,,
1543566600004,receive accepted offer,,2018/11/30 13:18:06,2018/11/30 13:18:06,,,,,,,,received,,,
1543566600006,perform credibility check,Frank,2018/11/30 13:13:44,2018/11/30 13:18:37,,,,,,,,,accepted,,
1543566600002,return documents to client,Rafael,2018/11/30 13:12:25,2018/11/30 13:21:28,,,,,,,,,,,
1543566600002,end,,2018/11/30 13:21:28,2018/11/30 13:21:28,,,,,,,,,,,
1543566600007,perform EVA check,Frank,2018/11/30 13:20:17,2018/11/30 13:23:19,,,,,,accepted,,,,,
1543566600007,perform BKR check,Minh,2018/11/30 13:20:17,2018/11/30 13:25:20,,,accepted,,,,,,,,
1543566600004,send welcome letter,Mose,2018/11/30 13:18:06,2018/11/30 13:29:47,,,,,,,,,,,
1543566600007,perform credibility check,Frank,2018/11/30 13:25:20,2018/11/30 13:30:03,,,,,,,,,accepted,,
1543566600004,activate loan application,Murray,2018/11/30 13:18:06,2018/11/30 13:31:29,,,,,,,,,,completed,
1543566600004,validate loan activation,Minh,2018/11/30 13:31:29,2018/11/30 13:35:17,,,,,,,,,,,
1543566600006,confirm credibility check,Mose,2018/11/30 13:29:47,2018/11/30 13:35:53,rejected,,,,,,,,,,
1543566600003,receive accepted offer,,2018/11/30 13:38:09,2018/11/30 13:38:09,,,,,,,,received,,,
1543566600008,perform EVA check,Frank,2018/11/30 13:36:23,2018/11/30 13:39:05,,,,,,accepted,,,,,
1543566600007,confirm credibility check,Murray,2018/11/30 13:31:29,2018/11/30 13:40:01,accepted,,,,,,,,,,
1543566600006,send rejection letter,Rafael,2018/11/30 13:35:53,2018/11/30 13:43:38,,sent,,,,,,,,,
1543566600006,end,,2018/11/30 13:43:38,2018/11/30 13:43:38,,,,,,,,,,,
1543566600008,perform BKR check,Mose,2018/11/30 13:36:23,2018/11/30 13:43:43,,,accepted,,,,,,,,
1543566600007,call client to complement information,Ismael,2018/11/30 13:40:01,2018/11/30 13:44:46,,,,,pickedup,,,,,,
1543566600003,activate loan application,Murray,2018/11/30 13:40:01,2018/11/30 13:47:15,,,,,,,,,,completed,
1543566600004,execute initial payment,Minh,2018/11/30 13:35:17,2018/11/30 13:48:38,,,,,,,completed,,,,
1543566600008,perform credibility check,Frank,2018/11/30 13:43:43,2018/11/30 13:49:43,,,,,,,,,accepted,,
1543566600003,validate loan activation,Murray,2018/11/30 13:47:15,2018/11/30 13:52:08,,,,,,,,,,,
1543566600008,confirm credibility check,Murray,2018/11/30 13:52:08,2018/11/30 13:54:09,accepted,,,,,,,,,,
1543566600003,send welcome letter,Rafael,2018/11/30 13:43:38,2018/11/30 13:55:49,,,,,,,,,,,
1543566600009,perform EVA check,Frank,2018/11/30 13:54:16,2018/11/30 13:57:04,,,,,,rejected,,,,,
1543566600004,return documents to client,Mose,2018/11/30 13:48:38,2018/11/30 13:57:51,,,,,,,,,,,
1543566600004,end,,2018/11/30 13:57:51,2018/11/30 13:57:51,,,,,,,,,,,
1543566600005,after one hour 2,,2018/11/30 14:01:02,2018/11/30 14:01:02,,,,,,,,,,,
1543566600003,execute initial payment,Minh,2018/11/30 13:52:08,2018/11/30 14:01:15,,,,,,,completed,,,,
1543566600008,call client to complement information,Murray,2018/11/30 13:54:09,2018/11/30 14:01:19,,,,,pickedup,,,,,,
1543566600009,perform BKR check,Frank,2018/11/30 13:57:04,2018/11/30 14:02:11,,,accepted,,,,,,,,
1543566600005,remind client,Mose,2018/11/30 14:01:02,2018/11/30 14:07:07,,,,,,,,,,,
1543566600007,create loan offer,Ismael,2018/11/30 13:44:46,2018/11/30 14:09:50,,,,created,,,,,,,
1543566600003,return documents to client,Rafael,2018/11/30 14:01:15,2018/11/30 14:11:30,,,,,,,,,,,
1543566600003,end,,2018/11/30 14:11:30,2018/11/30 14:11:30,,,,,,,,,,,
1543566600005,receive accepted offer,,2018/11/30 14:12:05,2018/11/30 14:12:05,,,,,,,,received,,,
1543566600000,after one hour 2,,2018/11/30 14:12:44,2018/11/30 14:12:44,,,,,,,,,,,
1543566600007,send loan offer,Ismael,2018/11/30 14:09:50,2018/11/30 14:13:37,,,,,,,,,,,
1543566600007,check loan offer,Ismael,2018/11/30 14:13:37,2018/11/30 14:18:17,,,,,,,,,,,
1543566600005,send welcome letter,Rafael,2018/11/30 14:12:05,2018/11/30 14:20:00,,,,,,,,,,,
1543566600008,create loan offer,Murray,2018/11/30 14:01:19,2018/11/30 14:20:19,,,,created,,,,,,,
1543566600009,perform credit check,General Manager,2018/11/30 14:02:11,2018/11/30 14:20:37,,,accepted,,,rejected,,,rejected,,
1543566600005,activate loan application,Minh,2018/11/30 14:12:05,2018/11/30 14:22:09,,,,,,,,,,completed,
1543566600005,validate loan activation,Minh,2018/11/30 14:22:09,2018/11/30 14:25:58,,,,,,,,,,,
1543566600009,confirm credibility check,Murray,2018/11/30 14:20:37,2018/11/30 14:26:58,rejected,,,,,,,,,,
1543566600008,send loan offer,Ismael,2018/11/30 14:20:19,2018/11/30 14:27:04,,,,,,,,,,,
1543566600007,receive accepted offer,,2018/11/30 14:29:12,2018/11/30 14:29:12,,,,,,,,received,,,
1543566600008,check loan offer,Ismael,2018/11/30 14:27:04,2018/11/30 14:29:58,,,,,,,,,,,
1543566600009,send rejection letter,Rafael,2018/11/30 14:26:58,2018/11/30 14:33:58,,sent,,,,,,,,,
1543566600009,end,,2018/11/30 14:33:58,2018/11/30 14:33:58,,,,,,,,,,,
1543566600005,execute initial payment,Minh,2018/11/30 14:25:58,2018/11/30 14:37:58,,,,,,,completed,,,,
1543566600007,send welcome letter,Mose,2018/11/30 14:29:12,2018/11/30 14:39:29,,,,,,,,,,,
1543566600007,activate loan application,Murray,2018/11/30 14:29:12,2018/11/30 14:41:05,,,,,,,,,,completed,
1543566600007,validate loan activation,Murray,2018/11/30 14:41:05,2018/11/30 14:45:00,,,,,,,,,,,
1543566600008,receive accepted offer,,2018/11/30 14:45:51,2018/11/30 14:45:51,,,,,,,,received,,,
1543566600010,perform EVA check,Minh,2018/11/30 14:41:37,2018/11/30 14:46:46,,,,,,accepted,,,,,
1543566600005,return documents to client,Rafael,2018/11/30 14:37:58,2018/11/30 14:47:36,,,,,,,,,,,
1543566600005,end,,2018/11/30 14:47:36,2018/11/30 14:47:36,,,,,,,,,,,
1543566600010,perform BKR check,Frank,2018/11/30 14:41:37,2018/11/30 14:48:36,,,accepted,,,,,,,,
1543566600007,execute initial payment,Murray,2018/11/30 14:45:00,2018/11/30 14:50:43,,,,,,,completed,,,,
1543566600000,receive accepted offer,,2018/11/30 14:52:22,2018/11/30 14:52:22,,,,,,,,received,,,
1543566600008,send welcome letter,Mose,2018/11/30 14:45:51,2018/11/30 14:52:53,,,,,,,,,,,
1543566600010,perform credibility check,Frank,2018/11/30 14:48:36,2018/11/30 14:53:42,,,,,,,,,accepted,,
1543566600008,activate loan application,Minh,2018/11/30 14:46:46,2018/11/30 14:58:42,,,,,,,,,,completed,
1543566600000,activate loan application,Murray,2018/11/30 14:52:22,2018/11/30 15:00:43,,,,,,,,,,completed,
1543566600007,return documents to client,Rafael,2018/11/30 14:50:43,2018/11/30 15:00:49,,,,,,,,,,,
1543566600007,end,,2018/11/30 15:00:49,2018/11/30 15:00:49,,,,,,,,,,,
1543566600008,validate loan activation,Minh,2018/11/30 14:58:42,2018/11/30 15:01:36,,,,,,,,,,,
1543566600000,validate loan activation,Minh,2018/11/30 15:01:36,2018/11/30 15:06:09,,,,,,,,,,,
1543566600000,send welcome letter,Mose,2018/11/30 14:52:53,2018/11/30 15:07:41,,,,,,,,,,,
1543566600010,confirm credibility check,Murray,2018/11/30 15:00:43,2018/11/30 15:08:15,accepted,,,,,,,,,,
1543566600011,perform EVA check,Murray,2018/11/30 15:08:15,2018/11/30 15:11:04,,,,,,accepted,,,,,
1543566600011,perform BKR check,Frank,2018/11/30 15:06:50,2018/11/30 15:13:47,,,accepted,,,,,,,,
1543566600000,execute initial payment,Mose,2018/11/30 15:07:41,2018/11/30 15:13:48,,,,,,,completed,,,,
1543566600010,call client to complement information,Ismael,2018/11/30 15:08:15,2018/11/30 15:15:29,,,,,pickedup,,,,,,
1543566600008,execute initial payment,Minh,2018/11/30 15:06:09,2018/11/30 15:16:24,,,,,,,completed,,,,
1543566600011,perform credibility check,Frank,2018/11/30 15:13:47,2018/11/30 15:18:29,,,,,,,,,accepted,,
1543566600000,return documents to client,Rafael,2018/11/30 15:13:48,2018/11/30 15:24:02,,,,,,,,,,,
1543566600011,confirm credibility check,Murray,2018/11/30 15:18:29,2018/11/30 15:24:16,accepted,,,,,,,,,,
1543566600008,return documents to client,Mose,2018/11/30 15:16:24,2018/11/30 15:24:55,,,,,,,,,,,
1543566600008,end,,2018/11/30 15:24:55,2018/11/30 15:24:55,,,,,,,,,,,
1543566600010,create loan offer,Ismael,2018/11/30 15:15:29,2018/11/30 15:26:05,,,,created,,,,,,,
1543566600010,send loan offer,Ismael,2018/11/30 15:26:05,2018/11/30 15:28:36,,,,,,,,,,,
1543566600011,call client to complement information,Murray,2018/11/30 15:24:16,2018/11/30 15:28:52,,,,,pickedup,,,,,,
1543566600012,perform BKR check,Frank,2018/11/30 15:25:03,2018/11/30 15:30:45,,,accepted,,,,,,,,
1543566600012,perform EVA check,Minh,2018/11/30 15:25:03,2018/11/30 15:31:08,,,,,,accepted,,,,,
1543566600010,check loan offer,Ismael,2018/11/30 15:28:36,2018/11/30 15:32:42,,,,,,,,,,,
1543566600013,perform EVA check,Mose,2018/11/30 15:29:32,2018/11/30 15:33:00,,,,,,accepted,,,,,
1543566600013,perform BKR check,Frank,2018/11/30 15:30:45,2018/11/30 15:33:18,,,accepted,,,,,,,,
1543566600012,perform credibility check,Minh,2018/11/30 15:31:08,2018/11/30 15:34:14,,,,,,,,,accepted,,
1543566600013,perform credibility check,Frank,2018/11/30 15:33:18,2018/11/30 15:36:59,,,,,,,,,accepted,,
1543566600012,confirm credibility check,Mose,2018/11/30 15:34:14,2018/11/30 15:37:53,accepted,,,,,,,,,,
1543566600012,call client to complement information,Ismael,2018/11/30 15:37:53,2018/11/30 15:43:40,,,,,pickedup,,,,,,
1543566600011,create loan offer,Murray,2018/11/30 15:28:52,2018/11/30 15:43:43,,,,created,,,,,,,
1543566600014,perform EVA check,Frank,2018/11/30 15:41:37,2018/11/30 15:44:19,,,,,,accepted,,,,,
1543566600014,perform BKR check,Minh,2018/11/30 15:41:37,2018/11/30 15:45:12,,,accepted,,,,,,,,
1543566600013,confirm credibility check,Mose,2018/11/30 15:37:53,2018/11/30 15:46:59,accepted,,,,,,,,,,
1543566600011,send loan offer,Murray,2018/11/30 15:43:43,2018/11/30 15:47:57,,,,,,,,,,,
1543566600015,perform BKR check,Frank,2018/11/30 15:44:53,2018/11/30 15:50:28,,,accepted,,,,,,,,
1543566600013,call client to complement information,Murray,2018/11/30 15:47:57,2018/11/30 15:50:37,,,,,notpickedup,,,,,,
1543566600014,perform credibility check,Mose,2018/11/30 15:46:59,2018/11/30 15:50:52,,,,,,,,,rejected,,
1543566600015,perform EVA check,Minh,2018/11/30 15:45:12,2018/11/30 15:51:44,,,,,,accepted,,,,,
1543566600015,perform credibility check,Minh,2018/11/30 15:51:44,2018/11/30 15:59:10,,,,,,,,,accepted,,
1543566600016,perform BKR check,Murray,2018/11/30 15:54:20,2018/11/30 15:59:53,,,accepted,,,,,,,,
1543566600016,perform EVA check,Mose,2018/11/30 15:54:20,2018/11/30 16:01:41,,,,,,accepted,,,,,
1543566600012,create loan offer,Ismael,2018/11/30 15:43:40,2018/11/30 16:04:01,,,,created,,,,,,,
1543566600016,perform credibility check,Minh,2018/11/30 16:01:41,2018/11/30 16:04:14,,,,,,,,,accepted,,
1543566600015,confirm credibility check,Murray,2018/11/30 15:59:53,2018/11/30 16:05:18,accepted,,,,,,,,,,
1543566600014,perform credit check,Frank,2018/11/30 15:50:52,2018/11/30 16:06:48,,,accepted,,,accepted,,,rejected,,
1543566600016,confirm credibility check,Mose,2018/11/30 16:04:14,2018/11/30 16:07:19,accepted,,,,,,,,,,
1543566600012,send loan offer,Ismael,2018/11/30 16:04:01,2018/11/30 16:09:11,,,,,,,,,,,
1543566600015,call client to complement information,Murray,2018/11/30 16:05:18,2018/11/30 16:10:26,,,,,pickedup,,,,,,
1543566600012,check loan offer,Murray,2018/11/30 16:10:26,2018/11/30 16:14:14,,,,,,,,,,,
1543566600016,call client to complement information,Ismael,2018/11/30 16:09:11,2018/11/30 16:14:41,,,,,pickedup,,,,,,
1543566600014,confirm credibility check,Mose,2018/11/30 16:07:19,2018/11/30 16:19:27,rejected,,,,,,,,,,
1543566600016,create loan offer,Ismael,2018/11/30 16:14:41,2018/11/30 16:32:06,,,,created,,,,,,,
1543566600014,send rejection letter,Rafael,2018/11/30 16:19:27,2018/11/30 16:32:10,,sent,,,,,,,,,
1543566600014,end,,2018/11/30 16:32:10,2018/11/30 16:32:10,,,,,,,,,,,
1543566600010,after one hour 2,,2018/11/30 16:32:42,2018/11/30 16:32:42,,,,,,,,,,,
1543566600010,remind client,Mose,2018/11/30 16:32:42,2018/11/30 16:35:24,,,,,,,,,,,
1543566600015,create loan offer,Murray,2018/11/30 16:14:14,2018/11/30 16:35:33,,,,created,,,,,,,
1543566600016,send loan offer,Ismael,2018/11/30 16:32:06,2018/11/30 16:38:30,,,,,,,,,,,
1543566600015,send loan offer,Murray,2018/11/30 16:35:33,2018/11/30 16:38:56,,,,,,,,,,,
1543566600015,check loan offer,Ismael,2018/11/30 16:38:56,2018/11/30 16:42:17,,,,,,,,,,,
1543566600011,after one hour 2,,2018/11/30 16:47:57,2018/11/30 16:47:57,,,,,,,,,,,
1543566600012,receive accepted offer,,2018/11/30 16:50:21,2018/11/30 16:50:21,,,,,,,,received,,,
1543566600011,remind client,Ismael,2018/11/30 16:47:57,2018/11/30 16:52:33,,,,,,,,,,,
1543566600013,after one hour 2,,2018/11/30 16:53:37,2018/11/30 16:53:37,,,,,,,,,,,
1543566600012,send welcome letter,Rafael,2018/11/30 16:50:21,2018/11/30 16:55:26,,,,,,,,,,,
1543566600012,activate loan application,Murray,2018/11/30 16:50:21,2018/11/30 16:59:11,,,,,,,,,,completed,
1543566600013,call client to complement information,Ismael,2018/11/30 16:53:37,2018/11/30 17:01:15,,,,,pickedup,,,,,,
1543566600012,validate loan activation,Murray,2018/11/30 16:59:11,2018/11/30 17:04:06,,,,,,,,,,,
